dataset,device,dtheta_common,dtheta_diff,frozen_max_frac,frozen_tail,frozen_tail_start,heading_common,mount_diff,n_snapshots,platform,r0_bias,r0_circstd_corr,r0_circstd_raw,r0_coverage_bins,r0_drift_span,r0_dtheta,r0_g,r0_g_at_bound,r0_low_coverage,r0_n_valid,r0_nan_frac,r0_offset_c,r0_outlier_frac,r0_structure,r1_bias,r1_circstd_corr,r1_circstd_raw,r1_coverage_bins,r1_drift_span,r1_dtheta,r1_g,r1_g_at_bound,r1_low_coverage,r1_n_valid,r1_nan_frac,r1_offset_c,r1_outlier_frac,r1_structure,range_med_m,reasons,rx_lo,rx_speed_p99,scan_v,status,ts_med_dt,ts_nonmono_frac,wavelength_spacing
wallarrayv3_2024_12_06_23_07_56_nRX2_bounce_spacing0p025,PLUTO,0.0,0.09,0.0,False,,,,10000,wall,0.34805816411972046,0.7046485501032396,1.3543962088465933,12,0.5506520867347717,0.09000000000000041,2.280000000000001,False,False,9981,0.0019000000000000128,-0.25637087225914,0.4693918445045587,0.3606328628843444,0.25644010305404663,0.5983338099356464,1.3714548705905893,12,0.24717630445957184,-0.08999999999999975,2.3400000000000016,False,False,9984,0.0016000000000000458,-0.4371989965438843,0.46564503205128205,0.42151322307953987,1.1230815649032593,FLAG:r0_gain=2.28;FLAG:r1_gain=2.34,2412000000.0,0.003855091556906701,2,FLAG,0.7265625,0.0,0.20114
wallarrayv3_2024_12_07_01_13_45_nRX2_bounce_spacing0p025,PLUTO,0.05,0.08,0.00010001000100010001,False,,,,10000,wall,-0.4078926742076874,0.6726708024031409,1.3487154571380577,12,0.10428321361541748,0.13000000000000045,2.120000000000001,False,False,9890,0.01100000000000001,-0.1377216875553131,0.49635995955510614,0.3816967551774038,0.18561694025993347,0.6319013322952286,1.1735468319526894,12,0.42171810567379,-0.029999999999999694,2.2200000000000015,False,False,9969,0.0030999999999999917,-0.3478766083717346,0.37636673688434147,0.41415087326355265,1.2166634798049927,FLAG:r0_gain=2.12;FLAG:r1_gain=2.22,2412000000.0,0.004358247546479109,2,FLAG,0.7216796875,0.00010001000100010001,0.20114
wallarrayv3_2024_12_07_03_16_10_nRX2_rx_random_circle_spacing0p025,PLUTO,0.02,0.01,0.00010001000100010001,False,,,,10000,wall,-0.080882728099823,0.41715483876937726,1.0888189057050655,12,0.02348970528692007,0.03000000000000036,2.080000000000001,False,False,9992,0.0008000000000000229,-0.03355741873383522,0.3671937550040032,0.26211659182493713,-0.31297174096107483,0.5883354962428953,1.195777852347549,12,0.08632517233490944,0.010000000000000342,2.040000000000001,False,False,9994,0.0006000000000000449,-0.31171295046806335,0.5246147688613167,0.506511095882127,0.5519902110099792,FLAG:r0_gain=2.08;FLAG:r1_gain=2.04,2412000000.0,0.004756081346422435,2,FLAG,0.7255859375,0.0,0.20114
wallarrayv3_2024_12_07_05_29_53_nRX2_bounce_spacing0p025,PLUTO,-0.01,0.1,0.0,False,,,,10000,wall,-0.3176545202732086,0.7112197315767944,1.2118640431326366,12,0.38149623572826385,0.09000000000000041,2.160000000000001,False,False,9959,0.0040999999999999925,-0.07368922233581543,0.39260969976905313,0.2669076628005422,-0.798012375831604,0.6559577472791331,1.5257031148738334,12,0.40614044666290283,-0.10999999999999976,2.4600000000000017,False,False,9991,0.0009000000000000119,-0.5026636719703674,0.5887298568711841,0.5398347104196508,1.2967276573181152,FLAG:r0_gain=2.16;FLAG:r1_gain=2.46,2412000000.0,0.0040218857675790795,2,FLAG,0.724609375,0.0,0.20114
wallarrayv3_2024_12_07_07_48_25_nRX2_rx_random_circle_spacing0p025,PLUTO,0.01,0.06,0.00010001000100010001,False,,,,10000,wall,-0.2750595510005951,0.5694130899227755,1.0928272714726481,12,0.06883895397186279,0.0700000000000004,2.000000000000001,False,False,9993,0.0007000000000000339,-0.20697225630283356,0.41629140398278797,0.304649141092934,-0.3456295430660248,0.5969307429063324,1.3375131784663306,12,0.05416089482605457,-0.04999999999999971,2.2200000000000015,False,False,9997,0.00029999999999996696,-0.5628315210342407,0.5502650795238572,0.46983091109237374,0.6839927434921265,FLAG:r0_gain=2.00;FLAG:r1_gain=2.22,2412000000.0,0.004758009584620597,2,FLAG,0.72705078125,0.0,0.20114
wallarrayv3_2024_12_07_18_40_23_nRX2_rx_random_circle_spacing0p025,PLUTO,0.02,0.05,0.00010001000100010001,False,,,,10000,wall,0.17392049729824066,0.4419151680695725,1.0920384230264188,12,0.04064847342669964,0.0700000000000004,2.0600000000000014,False,False,9997,0.00029999999999996696,0.2004033327102661,0.38751625487646296,0.29028960186394354,-0.5594698190689087,0.6014013693877329,1.2740699274194212,12,0.12757429853081703,-0.029999999999999694,2.120000000000001,False,False,9998,0.00019999999999997797,-0.6524645090103149,0.541508301660332,0.5308786224241442,0.5104908347129822,FLAG:r0_gain=2.06;FLAG:r1_gain=2.12,2412000000.0,0.004689367422834044,2,FLAG,0.72265625,0.0,0.20114
wallarrayv3_2024_12_07_20_59_20_nRX2_bounce_spacing0p025,PLUTO,0.1,0.05,0.0,False,,,,10000,wall,0.1407596915960312,0.7095837542192335,1.3978878624682567,12,0.3754059076309204,0.15000000000000047,2.240000000000001,False,False,9990,0.0010000000000000009,-0.18479250371456146,0.5472472472472473,0.32859926217505686,-0.05618603900074959,0.7217543876918909,1.790643851029528,12,0.20659232512116432,0.05000000000000038,2.4000000000000012,False,False,9988,0.0011999999999999789,-0.2377517819404602,0.6631958350020024,0.4076675948463511,1.1890273094177246,FLAG:r0_gain=2.24;FLAG:r1_gain=2.40,2412000000.0,0.003775853719562293,2,FLAG,0.722900390625,0.0,0.20114
wallarrayv3_2024_12_07_23_03_45_nRX2_bounce_spacing0p025,PLUTO,0.09,0.06,0.0,False,,,,10000,wall,-0.15612761676311493,0.7234781488652775,1.5092107584743997,11,0.33217795193195343,0.15000000000000047,2.1800000000000015,False,False,9995,0.0004999999999999449,-0.06956595927476883,0.552376188094047,0.31597196625834234,0.23372861742973328,0.6677061088830452,1.0236403868405373,11,0.6981388926506042,0.03000000000000036,2.1000000000000014,False,False,9995,0.0004999999999999449,-0.30085232853889465,0.2814407203601801,0.5381379296889984,0.9838663339614868,FLAG:r0_gain=2.18;FLAG:r1_gain=2.10,2412000000.0,0.004153987169265747,2,FLAG,0.72119140625,0.0,0.20114
wallarrayv3_2024_12_08_01_07_07_nRX2_rx_random_circle_spacing0p025,PLUTO,0.02,0.05,0.00010001000100010001,False,,,,10000,wall,-0.13628698885440826,0.5455150042427553,1.16693426650848,12,0.17162435501813889,0.0700000000000004,2.080000000000001,False,False,9998,0.00019999999999997797,-0.06698630750179291,0.4543908781756351,0.30216324185135707,-0.06307987123727798,0.5935728160101886,1.3619736135842468,12,0.09541087970137596,-0.029999999999999694,2.240000000000001,False,False,9991,0.0009000000000000119,-0.3065902888774872,0.5515964367931138,0.4900410029920983,0.7044931650161743,FLAG:r0_gain=2.08;FLAG:r1_gain=2.24,2412000000.0,0.004918883191421631,2,FLAG,0.72314453125,0.0,0.20114
wallarrayv3_2024_12_05_09_08_03_nRX2_bounce_spacing0p025,PLUTO,0.06,0.05,0.00010001000100010001,False,,,,10000,wall,-0.5709893107414246,0.6837460811370184,1.4337330264589212,12,0.3030951917171478,0.11000000000000043,2.2600000000000016,False,False,9973,0.0027000000000000357,-0.21446549892425537,0.48631304522209967,0.2703363730611146,-0.3851235806941986,0.7327768101572135,1.4842389496142465,12,0.5082636624574661,0.010000000000000342,2.320000000000001,False,False,9984,0.0016000000000000458,-0.2896641492843628,0.6192908653846154,0.4510290984179204,1.4883676767349243,FLAG:r0_gain=2.26;FLAG:r1_gain=2.32,2412000000.0,0.0038112681312486535,2,FLAG,0.724609375,0.0,0.20114
wallarrayv3_2024_12_05_11_25_35_nRX2_rx_random_circle_spacing0p025,PLUTO,0.02,0.03,0.00010001000100010001,False,,,,10000,wall,-0.22676736116409302,0.4678062953040599,1.1385641946800407,12,0.027542641386389732,0.05000000000000038,2.120000000000001,False,False,9999,9.999999999998899e-05,-0.2422076016664505,0.3846384638463846,0.2684999995211388,-0.410709947347641,0.59460563244492,1.205094051410408,12,0.01105505507439375,-0.009999999999999676,2.0600000000000014,False,False,10000,0.0,-0.4004945456981659,0.5439,0.5071954929989174,0.5374902486801147,FLAG:r0_gain=2.12;FLAG:r1_gain=2.06,2412000000.0,0.004689250038936735,2,FLAG,0.72021484375,0.0,0.20114
wallarrayv3_2024_12_05_13_44_54_nRX2_bounce_spacing0p025,PLUTO,0.09,0.12,0.0,False,,,,10000,wall,-0.29262080788612366,0.7456037100400836,1.3252822071616992,12,0.3672148734331131,0.21000000000000052,2.1400000000000015,False,False,9993,0.0007000000000000339,0.1280069649219513,0.4548183728610027,0.27779613623025107,0.34949392080307007,0.6874881439920647,1.1829049400580527,12,0.45267413556575775,-0.029999999999999694,2.280000000000001,False,False,9995,0.0004999999999999449,-0.4187301993370056,0.36588294147073536,0.4567807210982984,1.265560269355774,FLAG:r0_gain=2.14;FLAG:r1_gain=2.28,2412000000.0,0.004133524233475328,2,FLAG,0.723876953125,0.00010001000100010001,0.20114
wallarrayv3_2024_12_05_15_49_40_nRX2_bounce_spacing0p025,PLUTO,0.06,0.05,0.00010001000100010001,False,,,,10000,wall,0.1375621259212494,0.6567965456845032,1.0965273879597246,12,0.6001469194889069,0.11000000000000043,2.040000000000001,False,False,9994,0.0006000000000000449,0.06966625899076462,0.35761456874124475,0.337666399645616,0.22130762040615082,0.5780233087542236,1.4220029333221182,12,0.2489122971892357,0.010000000000000342,2.2200000000000015,False,False,9996,0.00039999999999995595,-0.3507891893386841,0.48289315726290516,0.4036503793048881,1.1093881130218506,FLAG:r0_gain=2.04;FLAG:r1_gain=2.22,2412000000.0,0.003914566328749062,2,FLAG,0.720947265625,0.0,0.20114
wallarrayv3_2024_12_05_00_33_50_nRX2_rx_random_circle_spacing0p025,PLUTO,0.03,0.02,0.00010001000100010001,False,,,,10000,wall,-0.12662333250045776,0.4160253675869178,1.1531069539630017,12,0.08981264010071754,0.05000000000000038,2.160000000000001,False,False,9990,0.0010000000000000009,-0.0821705013513565,0.3810810810810811,0.27037926408068086,-0.3750210106372833,0.622377807696664,1.2446184662971818,12,0.13208644837141037,0.010000000000000342,2.0600000000000014,False,False,9992,0.0008000000000000229,-0.4062917232513428,0.5778622898318655,0.5338850976683941,0.5399909615516663,FLAG:r0_gain=2.16;FLAG:r1_gain=2.06,2412000000.0,0.0047193149011582145,2,FLAG,0.75048828125,0.0,0.20114
wallarrayv3_2024_12_05_02_48_09_nRX2_bounce_spacing0p025,PLUTO,0.02,0.07,0.00010001000100010001,False,,,,10000,wall,-0.28511783480644226,0.5130037379119358,1.21911468918288,12,0.42116878926754,0.09000000000000041,2.1800000000000015,False,False,9989,0.0010999999999999899,-0.041054170578718185,0.40894984482931224,0.28520267226670465,-0.3660873472690582,0.5912623493687224,1.4008272519831564,12,0.481397420167923,-0.04999999999999971,2.320000000000001,False,False,9991,0.0009000000000000119,-0.5672364234924316,0.6068461615453908,0.4359839302945435,0.7287122011184692,FLAG:r0_gain=2.18;FLAG:r1_gain=2.32,2412000000.0,0.004234172152355314,2,FLAG,0.724609375,0.0,0.20114
wallarrayv3_2024_12_05_04_53_31_nRX2_bounce_spacing0p025,PLUTO,0.08,0.09,0.00010001000100010001,False,,,,10000,wall,-0.37112054228782654,0.7270870161282051,1.666815115357483,12,0.18201066553592682,0.17000000000000048,2.1800000000000015,False,False,9989,0.0010999999999999899,-0.14316533505916595,0.6033637000700771,0.36925875404326897,-0.37184402346611023,0.734680152963421,1.1406267767069318,12,0.3706090599298477,-0.009999999999999676,2.280000000000001,False,False,9986,0.0013999999999999568,-0.41876161098480225,0.4014620468656119,0.3847904389632801,1.3749511241912842,FLAG:r0_gain=2.18;FLAG:r1_gain=2.28,2412000000.0,0.004062472749501468,2,FLAG,0.7236328125,0.0,0.20114
wallarrayv3_2024_12_05_06_56_35_nRX2_rx_random_circle_spacing0p025,PLUTO,0.01,0.02,0.00010001000100010001,False,,,,10000,wall,-0.0703410729765892,0.43594660185469436,1.1481374750928768,12,0.08380270376801491,0.03000000000000036,2.1400000000000015,False,False,9986,0.0013999999999999568,-0.06989201158285141,0.41538153414780693,0.28397288217046157,-0.3792911767959595,0.5865580515217766,1.2229021696480247,12,0.1256362535059452,-0.009999999999999676,2.0600000000000014,False,False,9992,0.0008000000000000229,-0.43675071001052856,0.5436349079263411,0.5186571081453681,0.5229896306991577,FLAG:r0_gain=2.14;FLAG:r1_gain=2.06,2412000000.0,0.004761075209826234,2,FLAG,0.724853515625,0.0,0.20114
wallarrayv3_2024_12_08_03_15_53_nRX2_bounce_spacing0p025,PLUTO,0.07,0.04,0.0,False,,,,10000,wall,0.160643070936203,0.6391245786179411,1.3983699846219533,10,0.15122156590223312,0.11000000000000043,2.1800000000000015,False,False,9988,0.0011999999999999789,-0.048463791608810425,0.5451541850220264,0.35449164007971395,-0.7288004755973816,0.6985235114335572,1.2980724000444432,10,0.38696400821208954,0.03000000000000036,2.3800000000000017,False,False,9991,0.0009000000000000119,-0.06956620514392853,0.4929436492843559,0.4164998758641219,0.9712686538696289,FLAG:r0_gain=2.18;FLAG:r1_gain=2.38,2412000000.0,0.004245870932936669,2,FLAG,0.72705078125,0.0,0.20114
wallarrayv3_2024_12_08_05_30_16_nRX2_rx_random_circle_spacing0p025,PLUTO,0.04,0.07,0.00010001000100010001,False,,,,10000,wall,-0.10927080363035202,0.5445825210580798,1.1752418979251085,12,0.03323239181190729,0.11000000000000043,2.080000000000001,False,False,9990,0.0010000000000000009,-0.07809356600046158,0.4265265265265265,0.27524887943611154,-0.11125892400741577,0.6559268519103848,1.3971935685550068,12,0.16419102251529694,-0.029999999999999694,2.240000000000001,False,False,10000,0.0,-0.35927537083625793,0.5701,0.5107182826344774,0.7349928021430969,FLAG:r0_gain=2.08;FLAG:r1_gain=2.24,2412000000.0,0.004787722388282419,2,FLAG,0.72216796875,0.0,0.20114
wallarrayv3_2024_12_08_07_48_30_nRX2_bounce_spacing0p025,PLUTO,-0.05,0.06,0.00020002000200020003,False,,,,10000,wall,0.0626726746559143,0.655201869643633,1.4834051879166683,12,0.3626164048910141,0.010000000000000342,2.1000000000000014,False,False,9958,0.0041999999999999815,-0.07340282946825027,0.5674834304077124,0.26273606018737206,-0.28296101093292236,0.6575443355494134,1.0959574630307076,12,0.35411107540130615,-0.10999999999999976,2.2600000000000016,False,False,9995,0.0004999999999999449,-0.41235750913619995,0.3802901450725363,0.4780713752811133,1.2817368507385254,FLAG:r0_gain=2.10;FLAG:r1_gain=2.26,2412000000.0,0.004305841326713563,2,FLAG,0.7225341796875,0.0,0.20114
wallarrayv3_2024_12_08_09_53_18_nRX2_bounce_spacing0p025,PLUTO,0.02,0.05,0.0007000700070007,False,,,,10000,wall,0.06635908037424088,0.6211922045712918,1.1784256002694797,12,0.27882279455661774,0.0700000000000004,2.240000000000001,False,False,9991,0.0009000000000000119,0.008693541400134563,0.43929536582924633,0.3101939640201329,-0.9956168532371521,0.6371684914111365,1.7393304637233642,12,0.32820720970630646,-0.029999999999999694,2.360000000000001,False,False,9993,0.0007000000000000339,-0.5086143612861633,0.5946162313619534,0.42831188697934564,1.2442858219146729,FLAG:r0_gain=2.24;FLAG:r1_gain=2.36,2412000000.0,0.003726187832653524,2,FLAG,0.7236328125,0.00010001000100010001,0.20114
wallarrayv3_2024_12_08_11_56_12_nRX2_rx_random_circle_spacing0p025,PLUTO,0.06,0.07,0.00010001000100010001,False,,,,10000,wall,-0.060699477791786194,0.49228017933514234,1.164610049101108,12,0.04434247128665447,0.13000000000000045,2.1000000000000014,False,False,9996,0.00039999999999995595,-0.013754853047430515,0.41836734693877553,0.2663518123679283,-0.10883594304323196,0.6255543158021833,1.420417038162256,12,0.056411758065223694,-0.009999999999999676,2.240000000000001,False,False,9997,0.00029999999999996696,-0.2689652442932129,0.5949784935480644,0.44464546243858377,0.9354945421218872,FLAG:r0_gain=2.10;FLAG:r1_gain=2.24,2412000000.0,0.00503626666963101,2,FLAG,0.7236328125,0.0,0.20114
wallarrayv3_2024_12_08_14_08_06_nRX2_bounce_spacing0p025,PLUTO,0.07,0.02,0.00010001000100010001,False,,,,10000,wall,0.2120681256055832,0.6348878009299506,1.0673700804793025,12,0.24570636451244354,0.09000000000000041,2.2200000000000015,False,False,9997,0.00029999999999996696,-0.15523341298103333,0.37541262378713613,0.2931584430388482,-1.0413403511047363,0.644408058184316,1.8146628267881495,12,0.10023406893014908,0.05000000000000038,2.3400000000000016,False,False,9996,0.00039999999999995595,-0.47007742524147034,0.6151460584233693,0.3701622765290273,1.020636796951294,FLAG:r0_gain=2.22;FLAG:r1_gain=2.34,2412000000.0,0.004604827165603638,2,FLAG,0.7265625,0.0,0.20114
wallarrayv3_2024_12_08_16_30_34_nRX2_rx_random_circle_spacing0p025,PLUTO,0.01,0.04,0.00010001000100010001,False,,,,10000,wall,0.04759049788117409,0.5027011981915684,1.107296783540709,12,0.030523288063704967,0.05000000000000038,2.0600000000000014,False,False,9998,0.00019999999999997797,0.08413081616163254,0.3991798359671934,0.2939331779392403,-0.1687949299812317,0.6283987141633066,1.2708242551552298,12,0.026233079843223095,-0.029999999999999694,2.1000000000000014,False,False,9998,0.00019999999999997797,-0.29461970925331116,0.5501100220044008,0.5127134928159675,0.6109919548034668,FLAG:r0_gain=2.06;FLAG:r1_gain=2.10,2412000000.0,0.004774264078587294,2,FLAG,0.7216796875,0.0,0.20114
wallarrayv3_2024_12_08_18_50_02_nRX2_bounce_spacing0p025,PLUTO,0.0,0.05,0.00010001000100010001,False,,,,10000,wall,-0.74775630235672,0.7787616010019166,1.2173865590128907,12,0.25386007130146027,0.05000000000000038,2.2600000000000016,False,False,9971,0.0029000000000000137,-0.15082253515720367,0.40497442583492127,0.3025080106129171,-0.2677103579044342,0.6268840525953798,1.6375392414079362,12,0.1753794252872467,-0.04999999999999971,2.3400000000000016,False,False,9996,0.00039999999999995595,-0.5241483449935913,0.6169467787114846,0.5116299879502086,1.2197527885437012,FLAG:r0_gain=2.26;FLAG:r1_gain=2.34,2412000000.0,0.003764377566985786,2,FLAG,0.72216796875,0.0,0.20114
wallarrayv3_2024_12_08_20_54_42_nRX2_bounce_spacing0p025,PLUTO,-0.01,0.06,0.00010001000100010001,False,,,,10000,wall,-0.17711995542049408,0.7061506235204336,1.2267017649902126,12,0.3779508024454117,0.05000000000000038,2.040000000000001,False,False,9921,0.007900000000000018,-0.06952403485774994,0.44088297550650135,0.20019245272403133,-0.5450537204742432,0.7112067833963143,1.431382305576682,12,0.37575139105319977,-0.06999999999999973,2.240000000000001,False,False,9988,0.0011999999999999789,-0.4442848265171051,0.5768922707248698,0.3710920932650118,1.0140678882598877,FLAG:r0_gain=2.04;FLAG:r1_gain=2.24,2412000000.0,0.0038818535394966615,2,FLAG,0.725830078125,0.0,0.20114
wallarrayv3_2024_12_09_00_09_01_nRX2_bounce_spacing0p025,PLUTO,0.03,0.08,0.0,False,,,,10000,wall,-0.33565816283226013,0.8957879846021289,1.399309366040633,10,0.5549076497554779,0.11000000000000043,2.1800000000000015,False,False,9980,0.0020000000000000018,0.15626241266727448,0.4875751503006012,0.406217089388316,0.4649089574813843,0.6481982099850876,1.0992824685092997,10,0.5049345344305038,-0.04999999999999971,2.3400000000000016,False,False,9974,0.0026000000000000467,-0.3849383592605591,0.31742530579506717,0.6053878410061112,1.0108951330184937,FLAG:r0_gain=2.18;FLAG:r0_noisy;FLAG:r1_gain=2.34,2412000000.0,0.004739045863971114,2,FLAG,0.722900390625,0.00010001000100010001,0.20114
wallarrayv3_2024_12_09_02_18_00_nRX2_bounce_spacing0p025,PLUTO,0.07,0.06,0.00010001000100010001,False,,,,10000,wall,-0.6657326221466064,0.777359583707794,1.1952274267302756,12,0.46258218586444855,0.13000000000000045,2.280000000000001,False,False,9987,0.0012999999999999678,0.14138361811637878,0.37228396915990786,0.25990952881765267,0.2792451083660126,0.5843362162974618,1.3208164404541929,12,0.33643268048763275,0.010000000000000342,2.4200000000000017,False,False,9990,0.0010000000000000009,-0.5249077081680298,0.3983983983983984,0.48804297440191885,1.4523956775665283,FLAG:r0_gain=2.28;FLAG:r1_gain=2.42,2412000000.0,0.004072638126090174,2,FLAG,0.72265625,0.0,0.20114
wallarrayv3_2024_12_09_08_25_52_nRX2_rx_random_circle_spacing0p025,PLUTO,0.04,0.05,0.0,False,,,,10000,wall,0.2663573622703552,0.6063772461267067,1.1607035363925735,12,0.06222863867878914,0.09000000000000041,2.0600000000000014,False,False,9998,0.00019999999999997797,0.36568132042884827,0.41018203640728146,0.29186722228199624,0.11425303667783737,0.6446414968818168,1.3997551022637769,12,0.05419375188648701,-0.009999999999999676,2.2600000000000016,False,False,10000,0.0,-0.2285003513097763,0.548,0.46967126338692494,0.8759938478469849,FLAG:r0_gain=2.06;FLAG:r1_gain=2.26,0.0,0.004915996827185156,2,FLAG,0.7266845703125,0.0,0.20114
